sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description
SS-023977-002,COBRA,IND,85,120,-117.2476199,32.97876414,VIA DE LA VALLE W/O SAN ANDRES 550'
,COBRA,LPS,90,120,-117.2475538,32.98392366,
,COBRA,IND,55,120,-117.2297101,32.98295006,
SX-000709-002,COBRA,HPS,250,,-117.2306369,32.98275565,EL CM REAL @ VIA DE LA VALLE NEN (E INT)
,COBRA,HPS,250,,-117.2304509,32.98280617,EL CM REAL @ VIA DE LA VALLE E INT
SX-000811-001,COBRA,LPS,90,120,-117.2056484,32.97619403,DERBY FARMS RD @ VISTA DEL DIOS N/E N/INT
,COBRA,,,,-117.1570569,32.7074063,
SS-031078-002,COBRA,IND,85,120,-117.1436393,32.97639187,AI DONAKER ST W/O CLAYMORE CT 500' W/S
SS-030636-002,COBRA,LPS,180,120,-117.1676383,33.00448476,
SS-009111-002,COBRA,IND,55,120,-117.2073848,32.97279775,CS DERBY FARMS RD @ AVNDA CANTARIA SE
,COBRA,IND,165,120,-117.1604119,32.98624122,CS CAM DEL SUR @ LAZANJA DR
,POSTTOP,,,,-117.1832219,32.96969218,
,POSTTOP,,,,-117.1826529,32.96971704,
SX-000722-002,COBRA,HPS,150,120,-117.2339007,32.98163058,VIA DE LA VALLE @ VIA DEL CANON NW
SX-000722-001,COBRA,HPS,150,120,-117.2336827,32.98156081,VIA DE LA VALLE @ VIA DEL CANON S/S
SS-027684-002,COBRA,HPS,250,120,-117.2286938,32.9830301,VIA DE LA VALLE W/O EL CAMINO REAL 580' N/S
SS-027684-003,COBRA,HPS,250,120,-117.2276848,32.98314684,VIA DE LA VALLE W/O EL CAMINO REAL 280' N/S
SS-010063-001,COBRA,HPS,250,120,-117.2269075,32.98425607,EL CAMINO REAL N/O VIA DE LA VALLE 350' W/S
SX-000709-004,COBRA,HPS,250,240,-117.2304053,32.98263743,EL CM REAL @ VIA DE LA VALLE W-INT
SX-000709-003,COBRA,LPS,135,120,-117.2266641,32.98334379,
,COBRA,IND,90,120,-117.1620926,32.96983942,TORREY DEL MAR DR N/O MARKER RD 262' W/S
SS-031048-007,COBRA,HPS,250,120,-117.1561148,32.9708426,CO VISTANA @ CARMEL VALLEY RD SEE
,COBRA,HPS,250,120,-117.1554566,32.97088787,CARMEL VALLEY RD E/O CO VISTANA 203' S/S
,COBRA,HPS,250,120,-117.1544017,32.97095985,CARMEL VALLEY RD E/O CO VISTANA 526' S/S
,COBRA,HPS,250,120,-117.1534899,32.971159,CARMEL VALLEY RD E/O CO VISTANA 833' S/S
,SHOEBOX,,0,,-117.1397909,32.97355922,
,SHOEBOX,,0,,-117.1396151,32.97332068,
,SHOEBOX,,0,,-117.1393111,32.97334775,
SX-017746-001,PENDANT,,,,-117.1615874,32.98625512,
SX-000705-002,COBRA,LPS,135,240,-117.2269159,32.98326287,EL CM REAL @ VIA DE LA VALLE NWW (E INT)
,POSTTOP,,,,-117.1417026,33.02136783,
,POSTTOP,,,,-117.1418636,33.02135659,
,POSTTOP,,,,-117.1417241,33.02074937,
,POSTTOP,,,,-117.1418683,33.02074708,
,POSTTOP,,,,-117.1416637,33.02051184,
,POSTTOP,,,,-117.1419158,33.02050735,
,POSTTOP,,,,-117.1421716,33.02038967,
,POSTTOP,,,,-117.1422074,33.02016259,
,POSTTOP,,,,-117.1420956,33.01988514,
,POSTTOP,,,,-117.1422611,33.01975766,
,POSTTOP,,,,-117.1418697,33.01991483,
,POSTTOP,,,,-117.1418549,33.01979451,
,POSTTOP,,,,-117.1416417,33.01979226,
,POSTTOP,,,,-117.1413533,33.01990471,NEW PARK TER @ WAYNE HILL SW
,POSTTOP,,,,-117.1411329,33.01979163,WAYNE HILL @ NEW PARK TER NE
,POSTTOP,,,,-117.1413064,33.02007938,
,POSTTOP,,,,-117.1413669,33.02040107,
,POSTTOP,,,,-117.141176,33.02053469,
,POSTTOP,,,,-117.141273,33.02112411,
,COBRA,LPS,,,-117.1418476,33.01907739,CONCORD RIDGE TER @ TIERNEY GLN SW
SS-031845-008,POSTTOP,LPS,55,120,-117.142837,33.01875112,PS DEL SUR W/O TIERNEY GLEN 345' N/S
,POSTTOP,,,,-117.1441829,33.01628256,
,POSTTOP,,,,-117.1442688,33.01616111,
SS-031842-004,COBRA,HPS,180,120,-117.1451668,33.01378682,PS DEL SUR S/O HAALAND GLEN 340' S/S
SS-031842-012,POSTTOP,LPS,55,,-117.1455575,33.01357023,PS DEL SUR W/O HAALANND GLEN 470' S/S
,POSTTOP,,,,-117.143646,33.01435927,
,POSTTOP,,,,-117.1437023,33.01425244,
,POSTTOP,,,,-117.1430802,33.01426922,
,POSTTOP,,,,-117.1430835,33.01415146,
,POSTTOP,,,,-117.1423094,33.0140912,
,POSTTOP,,,,-117.1421658,33.01431368,
,POSTTOP,,,,-117.142131,33.01361739,PS MONTENERO @ HAALAND GLEN NE
,POSTTOP,,,,-117.1421058,33.01384423,
,POSTTOP,,,,-117.1422479,33.01374527,
,POSTTOP,,,,-117.1416638,33.01355173,
,POSTTOP,,,,-117.141816,33.01346242,
,POSTTOP,,,,-117.1419083,33.01364047,
,POSTTOP,,,,-117.1410026,33.01341595,
,POSTTOP,,,,-117.1411868,33.013545,
,POSTTOP,,,,-117.1403639,33.01354135,
,POSTTOP,,,,-117.1402882,33.01343949,
,POSTTOP,,,,-117.139459,33.0134513,
,POSTTOP,,,,-117.1392981,33.01358432,
,POSTTOP,,,,-117.1394351,33.01409944,
,POSTTOP,,,,-117.1393061,33.01432878,
,POSTTOP,,,,-117.1411081,33.01274509,
,POSTTOP,,,,-117.1412817,33.01264477,
,POSTTOP,,,,-117.1411977,33.01210617,
,POSTTOP,,,,-117.1412546,33.0119101,
,POSTTOP,,,,-117.1409384,33.01140131,
,POSTTOP,,,,-117.1409625,33.01127985,
,POSTTOP,,,,-117.1417644,33.01124708,
,POSTTOP,,,,-117.1417644,33.01112058,
,POSTTOP,,,,-117.1423313,33.01118165,
,POSTTOP,,,,-117.1442176,33.01211347,
,POSTTOP,,,,-117.1423214,33.01210656,
,POSTTOP,,,,-117.1423482,33.01201434,
,POSTTOP,,,,-117.1428498,33.01233161,
,POSTTOP,,,,-117.142918,33.01225526,
,POSTTOP,,,,-117.1436184,33.01276236,
,POSTTOP,,,,-117.1434434,33.01280773,
,POSTTOP,,,,-117.144024,33.01213466,
,POSTTOP,,,,-117.1439359,33.0113966,
,POSTTOP,,,,-117.1440738,33.01142742,
,POSTTOP,,,,-117.1441638,33.01075407,
,POSTTOP,,,,-117.1442897,33.01090146,
,POSTTOP,,,,-117.1437181,33.01175222,
,POSTTOP,,,,-117.1437271,33.01192768,
,POSTTOP,,,,-117.1448355,33.01156142,
,POSTTOP,,,,-117.1445109,33.0114647,
,POSTTOP,,,,-117.1428935,33.01329831,
,POSTTOP,,,,-117.1426267,33.01332499,
,POSTTOP,,,,-117.1419804,33.01275943,
,POSTTOP,,,,-117.141954,33.01285084,
,POSTTOP,,,,-117.1416323,33.01389873,
,POSTTOP,,,,-117.1414939,33.01410613,
,POSTTOP,,,,-117.1416192,33.01429836,
,POSTTOP,,,,-117.141625,33.01458401,
,POSTTOP,,,,-117.1408703,33.01426427,
,POSTTOP,,,,-117.1408666,33.01415968,
,POSTTOP,,,,-117.1400295,33.01418571,
,POSTTOP,,,,-117.1393039,33.01480762,
,POSTTOP,,,,-117.1401113,33.01490826,
,POSTTOP,,,,-117.1401,33.01500034,
,POSTTOP,,,,-117.1409678,33.01491313,
,POSTTOP,,,,-117.140979,33.01501702,
,COBRA,LPS,,,-117.1417569,33.01522965,
,POSTTOP,,,,-117.1422168,33.01470443,
,POSTTOP,,,,-117.1420692,33.01473592,
,POSTTOP,,,,-117.14245,33.01473838,
,POSTTOP,,,,-117.1427021,33.01490257,
,POSTTOP,,,,-117.1427227,33.01475873,
,POSTTOP,,,,-117.1425066,33.01510294,
,POSTTOP,,,,-117.1424884,33.0153284,
,POSTTOP,,,,-117.142209,33.0155079,
,POSTTOP,,,,-117.1420489,33.01577119,
,POSTTOP,,,,-117.1419047,33.01590631,
,POSTTOP,,,,-117.1416151,33.01579962,
,COBRA,LPS,,,-117.1411884,33.01588091,
,POSTTOP,,,,-117.1402669,33.0157037,PS MONTENERO W/O OLD STONEFIELD CHASE 215'S/S
,POSTTOP,,,,-117.1401166,33.01580414,PS MONTENERO W/O OLD STONEFIELD CHASE 215' N/S
,COBRA,LPS,,,-117.1401822,33.01690284,
,POSTTOP,,,,-117.1407867,33.01639724,
,POSTTOP,,,,-117.1406841,33.01631272,
,COBRA,LPS,,,-117.1397226,33.0174467,PS MONTENERO @ MONTEALTO TERRACE
,POSTTOP,,,,-117.1396263,33.01800483,PS MONTENERO N/O MONTE ALTO TERRACE 140' W/S
,POSTTOP,,,,-117.1394171,33.01815439,PS MONTENERO N/O MONTE ALTO TERRACE 140' E/S
,POSTTOP,,,,-117.1396284,33.01847527,
,POSTTOP,,,,-117.1395012,33.01846896,
,POSTTOP,,,,-117.1519683,33.01236759,
,POSTTOP,,,,-117.1515881,33.01499035,
,POSTTOP,,,,-117.1515666,33.01440783,
,POSTTOP,,,,-117.1515857,33.01262068,
,POSTTOP,,,,-117.1514192,33.0116938,
,POSTTOP,,,,-117.1507838,33.01122098,
,POSTTOP,,,,-117.1500086,33.01055725,
,NO LIGHT HERE,,,,-117.1484921,33.01876596,
,COBRA,LPS,180,,-117.1474882,33.0194019,CM DEL SUR N/O BING CROSBY BL 336' W/S
,COBRA,LPS,180,,-117.1468325,33.01999894,
,COBRA,LPS,,,-117.1460723,33.02049053,
SS-031922-009,COBRA,LPS,180,120,-117.1452104,33.02087727,CM DEL SUR W/O CASEY GLEN 1013' E/S
SS-031922-010,COBRA,LPS,180,120,-117.1442714,33.02126111,CM DEL SUR W/O CASEY GLEN 779' E/S
,COBRA,LPS,180,,-117.1434232,33.02153465,CASEY GLEN @ CM DEL SUR SW
,COBRA,LPS,,,-117.1405001,33.021763,
,POSTTOP,,,,-117.1400351,33.01429904,
,COBRA,LPS,,,-117.1424591,33.02170559,
,COBRA,LPS,,,-117.13952,33.02179916,
,POSTTOP,,,,-117.1440222,33.01993957,
,POSTTOP,,,,-117.144155,33.0197619,
,POSTTOP,,,,-117.1413791,33.02101439,CM DEL SUR W/O OLD COURSE RD 965' N/S
,POSTTOP,,,,-117.1403411,33.02052685,VIA MONTENERO @ NEWTON HILL SE
,POSTTOP,,,,-117.1403165,33.02102451,CM DEL SUR W/O OLD COURSE RD 667' N/S
,POSTTOP,,,,-117.1404877,33.02111834,
,POSTTOP,,,,-117.1395033,33.02103336,CM DEL SUR W/O OLD COURSE RD 365' N/S
,POSTTOP,,,,-117.1395174,33.02051501,PS MONTENERO @ VIA MONTENERO SE
,POSTTOP,,,,-117.1396339,33.02051501,VIA MONTENERO @ PS MONTENERO NW
,POSTTOP,,,,-117.1396422,33.02112832,
,POSTTOP,,,,-117.1396911,33.01990986,PS MONTENERO S/O VIA MONTENERO 194' W/S
,POSTTOP,,,,-117.1394644,33.01979938,PS MONTENERO S/O VIA MONTENERO 194' E/S
,POSTTOP,,,,-117.1402605,33.01980048,
,POSTTOP,,,,-117.1405452,33.01990447,
,POSTTOP,,,,-117.1421286,33.01969225,NEW PARK TER @ PENNY LN SE
,POSTTOP,,,,-117.1436776,33.01937474,NEW PARK TER W/O PENNY LN 207' S/S
,POSTTOP,,,,-117.1437632,33.01919291,NEW PARK TER W/O PENNY LN 250' N/S
,POSTTOP,,,,-117.1424262,33.02047132,
,POSTTOP,,,,-117.1446851,33.01966241,
,POSTTOP,,,,-117.1448461,33.01948586,
,POSTTOP,,,,-117.145003,33.02009309,CM DEL SUR S/O BING CROSBY BL 1211' W/S
,POSTTOP,,0,,-117.1454994,33.0192723,PARKSIDE CRESCENT S/O NEW PARK TER 201' W/S
,POSTTOP,,,,-117.1450164,33.01936527,
,POSTTOP,,,,-117.1454122,33.01918571,
,POSTTOP,,0,,-117.1457236,33.01882908,NEW PARK TER @ PARKSIDE CRESCENT NE
,POSTTOP,,,,-117.14599,33.01812376,NEW PARK TER W/O PARKSIDE CRESCENT 242' S/S
,POSTTOP,,,,-117.1454469,33.01884406,
,POSTTOP,,,,-117.1445524,33.01907509,
,POSTTOP,,,,-117.1444299,33.01906574,
,POSTTOP,,,,-117.1401888,33.01624351,PS MONTENERO @ OLD STONEFIELD CHASE NW
,COBRA,LPS,0,,-117.156585,32.99697146,
SX-000817-003,COBRA,IND,165,120,-117.2310574,32.97555412,EL CM REAL @ SAN DIEGUITO RD SW
,COBRA,IND,165,120,-117.2301972,32.97496047,OLD EL CM REAL @ SN DIEGUITO RD SEE
SS-024039-004,COBRA,IND,165,120,-117.2231356,32.97531553,CO PACIFICA @ SAN DIEGUITO RD W/S
SX-000734-002,COBRA,IND,165,120,-117.2055474,32.98088786,CM STA FE RD @ SAN DIEGUITO RD NEN
,COBRA,IND,165,120,-117.2231109,32.9755463,CS SAN DIEGUITO RD @ CO PACIFICA NW
SX-000817-002,COBRA,IND,165,120,-117.2308931,32.97575912,EL CM REAL @ SAN DIEGUITO RD NE
SX-000817-004,COBRA,IND,165,120,-117.2313133,32.97567673,EL CM REAL @ SAN DIEGUITO RD W/S
,POSTTOP,,,,-117.1492748,33.01367549,SL ARTESIAN SPRING RD 830' S/O ARTESIAN GATE W/S
,POSTTOP,,,,-117.1503336,33.01576026,SL ARTESIAN GATE @ ARTESIAN SPRING RD N/S
,POSTTOP,,,,-117.149197,33.01406459,SL ARTESIAN SPRING RD 670' S/O ARTESIAN GATE E/S
,POSTTOP,,,,-117.1490924,33.01397013,SL ARTESIAN SPRING RD 740' S/O ARTESIAN GATE E/S
,POSTTOP,,,,-117.149279,33.01318517,SL ARTESIAN SPRING RD 1022' S/O ARTESIAN GATE E/S
,POSTTOP,,,,-117.148865,33.01168865,SL ARTESIAN SPRING RD 1600' S/O ARTESIAN GATE @ CDS
,POSTTOP,,,,-117.149321,33.01234092,SL ARTESIAN SPRING RD 1322' S/O ARTESIAN GATE W/S
,POSTTOP,,,,-117.1516229,33.01705439,Artesian Ridge N/O Artesian Gate L1
,POSTTOP,,,,-117.1512993,33.01642414,Artesian Ridge N/O Artesian Gate R1
,POSTTOP,,,,-117.1515567,33.01571303,"Artesian gate, E/O Artesian Ridge"
,POSTTOP,,,,-117.1514038,33.01562532,"Artesian Gate, W/O Artesian Ridge 1/S"
,POSTTOP,,,,-117.1498177,33.01615646,Artesian Ridge S/O Artesian Rd 1L
BP-000576-013,COBRA,LPS,180,,-117.0772251,33.04807005,
BP-000576-014,COBRA,LPS,180,,-117.0772104,33.04788007,
BP-000576-017,COBRA,LPS,180,,-117.0771794,33.04668885,
BP-000576-020,COBRA,LPS,180,,-117.0766778,33.04655552,
BP-000576-023,COBRA,LPS,180,,-117.076212,33.04723563,
BP-000576-032,COBRA,HPS,400,,-117.075672,33.04689592,
BP-000576-039,COBRA,LPS,400,,-117.0742645,33.04792562,
BP-000576-042,COBRA DOUBLE HEAD,HPS,400,,-117.0738952,33.0478608,
BP-000576-048,COBRA,LPS,400,,-117.0743364,33.04615538,
BP-000576-063,SHOEBOX,HPS,400,,-117.0772826,33.04596259,
BP-000576-064,COBRA,HPS,400,,-117.076813,33.04637499,
BP-000576-065,COBRA,HPS,400,,-117.0768399,33.04664173,
BP-000576-066,COBRA,HPS,400,,-117.0764838,33.04675065,
SX-000048-001,COBRA,LPS,90,,-117.0862426,33.04397863,ALBORADA DR @ SMOKE SIGNAL DR W/S
SS-010447-002,COBRA,LPS,90,,-117.0736601,33.04092489,CHRETIAN CT E&N/O ESCALA DR @ CDS
SS-016641-001,COBRA,LPS,55,,-117.0648238,33.05210891,LOCKSLEY ST N/O FIELDSTONE DR @ CDS
SS-022200-001,COBRA,LPS,55,,-117.0652759,33.04648454,POMERADO RD S/O CLOUDESLY DR 675' E/S
SS-011072-001,COBRA,LPS,55,,-117.0673351,33.04436755,FERNANDO DR W/O REATA WY 445' N/S
SX-000053-002,COBRA,LPS,55,,-117.0679832,33.0431113,ESCALA DR @ FERNANDO WY NE
SX-000049-001,COBRA,LPS,55,,-117.0683872,33.04395891,FERNANDO DR @ FERNANDO WY NE
SS-021338-001,COBRA,LPS,55,,-117.063847,33.04086913,PARVO CT SE/O MIRASOL DR 230' S/S
SX-000068-001,COBRA,LPS,55,,-117.0638157,33.04196417,MIRASOL DR @ VICEROY DR W/S
SS-024758-003,COBRA,LPS,55,,-117.0617374,33.04140752,SENCILLO DR SE/O MIRASOL DR 650' E/S
SS-012791-001,COBRA,LPS,55,,-117.0534182,33.0435447,GUACAMAYO CT W/O ASOLEAR PL @ CDS
SS-022172-002,COBRA,LPS,55,,-117.049406,33.04856154,POLVERA AV E/O OLMEDA PL 760' N/S
SS-004098-002,COBRA,LPS,55,,-117.0455777,33.04666048,BERNARDO TRL DR W/O POLVERA 430' N/S
SX-000035-001,COBRA,LPS,55,,-117.0485058,33.04572822,ACEITUNO ST @ BERNARDO TRAILS DR
SS-004099-001,COBRA,LPS,55,,-117.0504684,33.04548679,
SX-000050-001,COBRA,LPS,55,,-117.0500726,33.04356147,AGUAMARINA PT @ AV CORDILLERA W/S
SX-000062-002,COBRA,LPS,55,,-117.0504018,33.04263515,VIA NASCA E/O AV CORDILLERA 395' N/S
SS-002484-004,COBRA,LPS,55,,-117.0535479,33.05032085,ANGOSTO WY N&E/O POLVERA AV 710' N/S
SS-002484-001,COBRA,LPS,0,,-117.0546535,33.05069314,ANGOSTO WY N/O POLVERA AV 230' W/S
SS-022184-001,COBRA,LPS,55,,-117.0618324,33.04200417,ASOLEA PL @ BERNARDO TRAILS DR N/S
SX-000074-001,COBRA,LPS,135,,-117.0608605,33.04154296,BERNARDO TRL DR @ POMERADO RD NE
SX-000058-002,COBRA,LPS,55,,-117.067825,33.04240295,FERNANDO CT @ FERNANDO WY SW
SX-000025-001,COBRA,LPS,55,,-117.0626243,33.04720253,CHETENHAM CT @ CHETENHAM LN N/S
SS-028445-002,COBRA,LPS,135,,-117.0755488,33.0505614,CASA DE LA CAMPANAS @ W BERNARDO DR NEN DY
SS-028445-005,COBRA,LPS,135,,-117.0755255,33.05025997,
SS-023407-002,COBRA,LPS,180,,-117.0129783,33.11202683,ROCKWOOD RD E/O CLOVERDALE RD 1781' S/S
BP-000576-051,BALLPARK LIGHTIING,HPS,180,,-117.0754247,33.04730596,
BP-000576-019,COBRA,LPS,180,,-117.0770957,33.04661949,
BP-000576-044,COBRA,,0,,-117.0760837,33.04659545,
BP-000576-040,COBRA,,0,,-117.075731,33.04667993,
BP-000576-034,COBRA,HPS,400,,-117.0754544,33.04708216,
BP-000576-035,COBRA,HPS,400,,-117.0751528,33.04739984,
BP-000576-038,COBRA,HPS,400,,-117.0751229,33.04781721,
BP-000576-055,SHOEBOX,HPS,400,,-117.0742225,33.0454735,
BP-000576-059,SHOEBOX,HPS,400,,-117.0746975,33.04527162,
BP-000576-061,SHOEBOX,HPS,400,,-117.077076,33.04603953,
SX-000076-001,COBRA,LPS,55,,-117.0784278,33.04118848,AGUAMIEL RD @ CABELA DR N/S
SX-000022-001,COBRA,LPS,55,,-117.0646928,33.04744206,CHETENHAM LN @ LINCOLNSHIRE ST W/S
SX-000043-003,COBRA,LPS,135,,-117.0650107,33.04469662,ESCALA DR @ POMERADO RD NEE
SX-000051-001,COBRA,LPS,55,,-117.0524276,33.04345732,ASOLEAR PL @ GUACAMAYO CT S/S
SS-020515-001,COBRA,LPS,55,,-117.0501793,33.04669601,POLVERA AV E/O OLMEDA PL 1150' S/S
SX-000019-001,COBRA,LPS,55,,-117.0517276,33.04836009,OLMEDA PL @ POLVERA AV
SS-008357-001,COBRA,LPS,55,,-117.0530378,33.04104776,CORTE HUASCO N/O CM DE LA BRECCIA 150'
SS-022172-005,COBRA,LPS,55,,-117.0461187,33.048355,POLVERA AV NW/O BERNARDO TRAILS 840 N/S
SX-000026-001,COBRA,LPS,55,,-117.0440844,33.04683886,BERNARDO TRL DR @ POLVERA AV
SS-007407-001,COBRA,LPS,55,,-117.0625994,33.04793706,CLOUDESLY DR S/O LOCKSLEY ST 360' S/S
SS-010440-001,COBRA,,0,,-117.0659245,33.04393384,ESCALA DR W/O FERNANDO WY 1250' E/S
SX-000062-001,COBRA,LPS,55,,-117.0500827,33.04282196,AV CORDILLERA @ VIA NASCA NE
SS-022198-003,COBRA,LED,180,,-117.0699138,33.05541843,
SS-028445-003,COBRA,LPS,135,,-117.0757138,33.05037143,
SS-023407-003,COBRA,LPS,180,,-117.0100286,33.11120805,ROCKWOOD RD E/O CLOVERDALE RD 2703' S/S
SS-022812-001,COBRA,LPS,90,,-117.0660537,33.0461512,REATA CT @ REATA WY E/S
SX-017363-001,COBRA,LPS,250,120,-117.0205294,33.09068835,OLD MILKY WY @ SAN PASQUAL RD N/S
BP-000576-062,COBRA,LPS,180,,-117.0743478,33.04929338,
BP-000576-007,COBRA DOUBLE HEAD,LPS,180,,-117.076032,33.04971549,
BP-000576-012,COBRA,LPS,180,,-117.0769551,33.04794851,
BP-000576-016,COBRA,LPS,180,,-117.0774359,33.04711612,
BP-000576-045,COBRA,HPS,400,,-117.073979,33.04704066,
BP-000576-058,SHOEBOX,HPS,400,,-117.0744267,33.04524441,
SS-028433-001,COBRA,LPS,55,,-117.065703,33.05154837,WESSEX ST N/O FIELDSTONE DR CDS
SS-022169-002,COBRA,LPS,90,,-117.0539522,33.04920574,POLVERA AV W/O OLMEDA PL 835' N/S
SS-007408-001,COBRA,LPS,55,,-117.0612395,33.0469911,CLOUDESLY DR N/O CANFIELD PL 320' E/S
SX-000029-001,COBRA,LPS,55,,-117.06354,33.04621332,LOCKSLEY ST @ SHROPSHIRE LN NE COR
SS-022811-002,COBRA,LPS,55,,-117.0675273,33.04529452,REATA CT W/O REATA WY 465' N/S
SX-000043-002,COBRA,LPS,135,,-117.065197,33.04437929,ESCALA DR @ POMERADO RD SWW
SX-000044-001,COBRA,LPS,55,,-117.0657015,33.04414529,ESCALA DR @ REATA WY S/S
SS-011071-001,COBRA,LPS,55,,-117.0688061,33.04197363,FERNANDO CT SW/O FERNANDO WY 350' S/S
SX-000073-001,COBRA,LPS,55,,-117.0643195,33.04146263,MIRASOL DR @ PARVO CT W/S
SX-000074-002,COBRA,LPS,135,,-117.0611411,33.04118245,BERNARDO TRL DR @ POMERADO RD W/S
SX-000046-001,COBRA,LPS,90,,-117.0524645,33.04429139,
SS-003113-001,COBRA,LPS,55,,-117.0539567,33.04192826,VIA MOURA S/O AV CORDILLERA
SS-022172-004,COBRA,LPS,55,,-117.0449203,33.04789139,POLVERA AV NW/O BERNARDO TRAILS 400 E/S
SX-000079-001,COBRA,LPS,55,,-117.0706057,33.04076407,COTORRO RD @ COTORRO WY W/S
BP-000576-009,BALLPARK LIGHTIING,HPS,180,,-117.0761217,33.047926,
BP-000576-018,BALLPARK LIGHTIING,HPS,180,,-117.076178,33.04740981,
BP-000576-015,COBRA,,0,,-117.0760369,33.04681135,
BP-000576-044,COBRA DOUBLE HEAD,LPS,400,,-117.0740725,33.04727449,
BP-000576-054,COBRA DOUBLE HEAD,LPS,400,,-117.0743663,33.04563628,
BP-000576-057,COBRA,HPS,400,,-117.074787,33.04481777,
SX-000017-001,COBRA,LPS,135,,-117.0651675,33.04844368,CLOUDESLY DR @ POMERADO RD NE
SS-010440-002,COBRA,LPS,55,,-117.0668063,33.04369219,ESCALA DR W/O REATA WY 380' N/S
SS-008329-001,COBRA,LPS,55,,-117.0501001,33.04099028,CORTE ARAUCO W/O AV ALOZORA 230' S/S
SX-000075-001,COBRA,LPS,90,,-117.0580561,33.04139446,BERNARDO TRL DR N/O BERNARDO TRL PL 500'
SS-022811-001,COBRA,LPS,55,,-117.0667611,33.04562644,REATA CT W/O REATA WY 195' N/S
SS-022198-002,COBRA,LED,180,,-117.0701653,33.05512732,CASA DE LA CAMPANAS @ W BERNARDO DR NWW DY
BP-000576-006,BALLPARK LIGHTIING,LPS,180,,-117.0761529,33.04768879,
BP-000576-040,BALLPARK LIGHTIING,HPS,180,,-117.0757182,33.04731195,
BP-000576-010,COBRA,LPS,180,,-117.0771259,33.04844215,
BP-000576-022,COBRA,LPS,180,,-117.0763163,33.04754633,
BP-000576-043,COBRA,,0,,-117.0763268,33.04652196,
BP-000576-033,COBRA,HPS,400,,-117.0756866,33.04714221,
BP-000576-036,COBRA,HPS,400,,-117.0752426,33.04723235,
BP-000576-043,COBRA DOUBLE HEAD,LPS,400,,-117.0740721,33.04726197,
BP-000576-047,COBRA DOUBLE HEAD,LPS,400,,-117.07399,33.04616469,
BP-000576-053,SHOEBOX,HPS,400,,-117.0740999,33.04579147,
BP-000576-060,SHOEBOX,HPS,400,,-117.0752824,33.04536836,
SS-008209-001,COBRA,LPS,55,,-117.0824826,33.04238852,CRECIENTE WY W/O AGUACATE WY 510' N/S
SX-000077-001,COBRA,LPS,90,,-117.0780854,33.04091365,AGUAMIEL RD @ W BERNARDO RD SW
SX-000027-001,COBRA,LPS,55,,-117.0620446,33.04619747,CHETENHAM LN @ SHROPSHIRE LN S/S
SX-000034-001,COBRA,,0,,-117.0632959,33.04552635,ESCALA DR @ LOCKSLEY ST S/S
SX-000040-001,COBRA,LPS,55,,-117.0659031,33.04482951,FERNANDO DR @ REATA WY E/S
SS-027493-001,COBRA,LPS,55,,-117.0663814,33.04294186,VERANO DR W/O VERANO PL 400' N/S
SX-000052-001,COBRA,LPS,55,,-117.0651187,33.04314826,VERANO DR @ VERANO PL S/S
SX-000039-001,COBRA,LPS,55,,-117.0515911,33.04496269,AV CORDILLERA N/O AQUAMARINA PT 305'
SS-022172-001,COBRA,LPS,55,,-117.0504962,33.04827371,POLVERA AV E/O OLMEDA PL 410' S/S
SS-022172-003,COBRA,LPS,55,,-117.0476925,33.04810597,
SS-004098-001,COBRA,HPS,90,,-117.0466493,33.04586538,BERNARDO TRL DR E/O ACEITUNO 575' S/S
SS-027822-001,COBRA,LPS,55,,-117.0489777,33.04249693,
SS-002484-003,COBRA,LPS,55,,-117.0517062,33.05019732,ANGOSTO WY N&E/O POLVERA AV 1070' S/S
SX-000067-002,COBRA,LPS,55,,-117.067249,33.0420072,FERNANDO WY @ VERANO DR S/S
SX-000043-004,COBRA,LPS,135,,-117.0648616,33.04450548,ESCALA DR @ POMERADO RD SES
SX-000078-001,COBRA,LPS,55,,-117.0492594,33.04119619,AV ALOZORA @ CORTE ARAUCO
SS-022198-004,COBRA,LPS,180,,-117.0689008,33.05435228,CASA DE LA CAMPANAS @ W BERNARDO DR SWS DY
SS-028445-004,COBRA,LPS,135,,-117.0753409,33.05036468,CASA DE LA CAMPANAS @ W BERNARDO DR SEE DY
SS-028445-007,COBRA,LPS,135,,-117.0745063,33.0497749,
BP-000576-008,COBRA,LPS,180,,-117.0758917,33.04941487,
BP-000576-015,COBRA,LPS,180,,-117.077468,33.04752565,
BP-000576-021,COBRA,LPS,180,,-117.0762417,33.04682372,
BP-000576-024,COBRA,LPS,180,,-117.0762991,33.0486921,
BP-000576-037,COBRA,HPS,400,,-117.0751421,33.04757702,
BP-000576-041,COBRA,LPS,400,,-117.073812,33.04825867,
BP-000576-049,COBRA,HPS,400,,-117.0749948,33.04629377,
BP-000576-050,COBRA,HPS,400,,-117.075386,33.04629212,
SX-000072-001,COBRA,LPS,55,,-117.0803526,33.04137207,AGUACATE WY @ AGUAMIEL RD E/S
SS-001889-001,COBRA,LPS,55,,-117.0794906,33.04157636,AGUAMIEL RD E/O AGUACATE WY 350' N/S
SS-017005-002,COBRA,LPS,55,,-117.0584867,33.0498341,LUNADA PL W/O LUNADA PT 300' W/S
